id|name|cep|address|number|neighborhood|citie|state|country|cnpj|fl_aprove|fl_active|fl_billing|company_id|fl_client|fl_deleted|created_at|updated_at|complement|manager_email|headquarter|company_email|abaco_email|id|company_id|client_id|created_at|updated_at|mail_company|mail_client
47|GLOBOFIRE EQUIPAMENTOS CONTRA INCÊNDIO LTDA|05588-001|AVENIDA ENGENEHIRO HEITOR ANTONIO EIRAS GARCIA|1727|BUTANTÃ|SÃO PAULO|SP|Brasil|04.196.351/0001-70|0|1|1|1|0|0|9/13/19 14:35|9/13/19 14:35|RUA AMADOR BUENO, 4|(NULL)|(NULL)|(NULL)|(NULL)|41|3|47|11/5/19 17:04|2/1/21 15:46|Kelly.Fernandes-dos-Santos@dsm.com, she.contractor@dsm.com|danilo@globofire.com.br
234|GPS PREDIAL SISTEMAS DE SEGURANÇA LTDA|60761-435|R TOPAZIO|184|MONDUBIM|FORTALEZA|CE|BRASIL|16.328.205/0004-83|0|1|1|1|0|0|2/19/20 11:31|3/30/20 16:08|: PARTE;|maria.sombra@dsm.com|(NULL)|marcio.evangelista@gpssa.com.br|g3.dsm@abacotecnologia.com.br|228|131|234|2/19/20 11:32|5/31/21 12:51|maria.sombra@dsm.com, maria.barbosa@dsm.com, she.contractor@dsm.com, Natanielle.Silva@dsm.com, Bruno.Mantini@dsm.com|marcio.evangelista@gpssa.com.br
48|GRHATS TRABALHO TEMPORÁRIO LTDA|18080-695|RUA JOÃO NASCIMENTO|751|VILA ODIM|SOROCABA|SP|BRASIL|08.802.616/0001-98|0|1|1|1|0|0|9/13/19 14:45|4/3/20 13:25|RUA ESPERANÇA, 201|Diego.Marinho@dsm.com, Marcio.Alves-Da-Silva@dsm.com, carolina.branco@dsm.com, she.contractor@dsm.com|(NULL)|gerencia@grhats.com.br|g3.dsm@abacotecnologia.com.br|42|3|48|11/5/19 17:04|6/22/20 13:47|g3.dsm@abacotecnologia.com.br, Diego.Marinho@dsm.com, Marcio.Alves-Da-Silva@dsm.com, carolina.branco@dsm.com, she.contractor@dsm.com|gerencia@grhats.com.br
48|GRHATS TRABALHO TEMPORÁRIO LTDA|18080-695|RUA JOÃO NASCIMENTO|751|VILA ODIM|SOROCABA|SP|BRASIL|08.802.616/0001-98|0|1|1|1|0|0|9/13/19 14:45|4/3/20 13:25|RUA ESPERANÇA, 201|Diego.Marinho@dsm.com, Marcio.Alves-Da-Silva@dsm.com, carolina.branco@dsm.com, she.contractor@dsm.com|(NULL)|gerencia@grhats.com.br|g3.dsm@abacotecnologia.com.br|441|131|48|10/23/20 12:52|10/23/20 12:53|maria.barbosa@dsm.com, she.contractor@dsm.com|apoio@grhgroup.com.br
49|GRINGO MATERIAIS DE CONSTRUÇÃO E TERRAPLENAGEM LTDA|18120-000|AVENIDA UM|970|JARDIM GRANADA|MAIRINQUE|SP|BRASIL|49.558.802/0001-00|0|1|1|1|0|0|9/13/19 14:52|3/6/20 15:52|(NULL)|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com|(NULL)|jb.gringo@gmail.com|g3.dsm@abacotecnologia.com.br|43|3|49|11/5/19 17:04|2/8/21 15:18|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|jb.gringo@gmail.com
50|GRUPO DIAS SERVIÇOS EMPRESARIAIS EIRELI - LIMPEZA|18035-640|RUA CORONEL CAVALHEIROS|970|CENTRO|SOROCABA|SP|BRASIL|13.115.411/0001-74|0|1|1|1|0|0|9/13/19 15:00|3/5/20 15:23|SALA 01|lucleide.santos@dsm.com, leticia.ramos@dsm.com, she.contractor@dsm.com|(NULL)|controladoria@gdiasrh.com.br, faturamento@gdiasrh.com.br|g3.dsm@abacotecnologia.com.br|44|3|50|11/5/19 17:04|7/29/20 14:29|g3.dsm@abacotecnologia.com.br, lucleide.santos@dsm.com, leticia.ramos@dsm.com, she.contractor@dsm.com|controladoria@gdiasrh.com.br, faturamento@gdiasrh.com.br, operacoes.mq@gdiasrh.com.br
141|GRUPO DIAS SERVIÇOS EMPRESARIAIS EIRELI - JARDINAGEM|18035-640|RUA CORONEL CAVALHEIROS|31|CENTRO|SOROCABA|SP|BRASIL|13.115.411/0001-74|0|1|1|1|0|0|12/10/19 13:12|3/5/20 15:24|SALA 1|lucleide.santos@dsm.com, leticia.ramos@dsm.com, she.contractor@dsm.com|(NULL)|controladoria@gdiasrh.com.br, faturamento@gdiasrh.com.br|g3.dsm@abacotecnologia.com.br|147|3|141|1/10/20 15:56|7/29/20 14:30|g3.dsm@abacotecnologia.com.br, lucleide.santos@dsm.com, leticia.ramos@dsm.com, she.contractor@dsm.com|controladoria@gdiasrh.com.br, faturamento@gdiasrh.com.br, operacoes.mq@gdiasrh.com.br
376|GTS GESTÃO, CALIBRAÇÃO DE EQUIPAMENTOS EIRELI|60030-140|R GUILHERME ROCHA|253|CENTRO|FORTALEZA|CE|BRASIL|11.291.391/0001-67|0|1|1|1|0|0|9/17/20 13:13|9/17/20 13:13|SALA: 904; EDIF: JALCY;|(NULL)|(NULL)|(NULL)|(NULL)|414|131|376|9/17/20 13:14|9/18/20 8:42|lorena.gomes@dsm.com, she.contractor@dsm.com, maria.barbosa@dsm.com|gerson_tomaz@hotmail.com
512|GUINDASILVA GUINDASTES E TRANSPORTES LTDA|18023-000|ROD RAPOSO TAVARES|0|VILA ARTURA|SOROCABA|SP|BRASIL|21.634.500/0001-55|0|1|1|1|0|0|7/21/21 10:51|7/21/21 10:51|KM: KM 96 MAIS 46 METROS;|(NULL)|(NULL)|(NULL)|(NULL)|595|3|512|7/21/21 10:51|7/21/21 10:52|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|rh@guindasilva.com.br
431|GUIOMAR FERRARI DA SILVA|18080-155|R AGUIAR DE BARROS|361|VILA ADELIA|SOROCABA|SP|BRASIL|27.636.289/0001-96|0|1|1|1|0|0|12/16/20 15:51|12/16/20 15:51|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|497|3|431|12/16/20 15:52|2/8/21 15:19|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|lindomar@guiterconstrucoes.com.br
164|GUITER ENGENHARIA E CONSTRUÇÃO EIRELI|07600-000|R ANA MARIA CONCEICAO CAMARGO|29|CENTRO|MAIRIPORA|SP|BRASIL|09.265.948/0001-43|0|1|1|1|0|0|1/20/20 10:03|3/6/20 15:53|(NULL)|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com|(NULL)|reginaldo@guiterconstrucoes.com.br, lindomar@guiterconstrucoes.com.br, federico@guiterconstrucoes.com.br|g3.dsm@abacotecnologia.com.br|155|3|164|1/20/20 10:03|9/23/21 11:57|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|lindomar@guiterconstrucoes.com.br, aline@guiterconstrucoes.com.br, rh@guiterconstrucoes.com.br
51|GUVEN SANEAMENTO LTDA|18085-520|RUA IBIUNA|237|JARDIM LEOCADIA|SOROCABA|SP|BRASIL|29.861.211/0001-09|0|1|1|1|0|0|9/13/19 15:07|3/6/20 15:57|AVENIDA ANTONINO DIAS BASTOS, 1173|ivelize.machado@dsm.com, paulo.pereira@dsm.com, she.contractor@dsm.com, she.contractor@dsm.com|(NULL)|juliana.domingues@guvensaneamento.com.br, eduardo.beserra@guvensaneamento.com.br, edson.lopes@guvensaneamento.com.br|g3.dsm@abacotecnologia.com.br|368|3|51|7/2/20 12:15|1/28/21 11:08|ivelize.machado@dsm.com, paulo.pereira@dsm.com, she.contractor@dsm.com, she.contractor@dsm.com, g3.dsm@abacotecnologia.com.br|juliana.domingues@guvensaneamento.com.br
409|H.L.A. COMERCIO E LOCACAO DE CONTAINERS LTDA|06730-000|AV GERALDO DOS SANTOS|220|BAIRRO DO PORTAO VERMELHO|São Paulo|SP|Brasil|20.610.272/0001-10|0|1|1|1|0|0|12/3/20 17:17|12/3/20 17:17|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|471|3|409|12/3/20 18:02|12/3/20 18:02|(NULL)|leonardo@hlacontainers.com.br, eduardo.ramos@erss.com.br
324|H2O AMBIENTAL EIRELI|18095-530|R MARIA LOPES MONTEIRO|150|JARDIM SANTA ROSALIA|SOROCABA|SP|Brasil|03.918.854/0001-40|0|1|1|1|0|0|4/23/20 15:07|4/23/20 15:08|(NULL)|Bruna.Moraes@dsm.com, Amanda.Camargo@dsm.com, Beatriz.Souza@dsm.com, SHE.CONTRACTOR@dsm.com|(NULL)|adm@h2oambiental.com.br|g3.dsm@abacotecnologia.com.br|332|3|324|4/23/20 15:12|2/8/21 15:19|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|adm@h2oambiental.com.br
492|HBR MAQUINAS E EQUIPAMENTOS LTDA|05550-000|R MARCO GIANNINI|280|JARDIM GILDA MARIA|SAO PAULO|SP|BRASIL|06.344.350/0001-51|0|1|1|1|0|0|6/17/21 10:06|6/17/21 10:06|SALA: 1;|(NULL)|(NULL)|(NULL)|(NULL)|572|3|492|6/17/21 10:07|6/17/21 10:28|she.contractor@dsm.com, isadora.bonato@dsm.com|eduarda.silva@hbr.net
156|HERNANDEZ MAZZER ENGENHARIA LTDA|03637-030|RUA PARACANA|159|PENHA DE FRANCA|SÃO PAULO|SP|BRASIL|30.409.024/0001-60|0|1|1|1|0|0|1/7/20 15:06|3/6/20 16:01|CASA 5|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com|(NULL)|lidia.planejamento@genpro.com.br|g3.dsm@abacotecnologia.com.br|587|3|156|7/14/21 10:00|7/14/21 10:01|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|daniel.planejamento@genpro.com.br
201|HIDROGEOLOGIKA|04602-000|R BARAO DO TRIUNFO|88|CAMPO BELO|SAO PAULO|SP|BRASIL|02.017.105/0001-89|0|1|1|1|0|0|2/5/20 18:48|2/5/20 18:48|SALA 1506|(NULL)|(NULL)|(NULL)|(NULL)|613|3|201|8/31/21 9:41|8/31/21 10:30|Isadora.Bonato@dsm.com, she.contractor@dsm.com|financeiro@clambiental.com.br
202|HIDROJATO NACIONAL LIMPEZA TÉCNICA LTDA|06268-120|AVENIDA ROBERTO PINTO SOBRINHO|230|PARQUE INDUSTRIAL MAZZEI|OSASCO|SP|BRASIL|02.303.624/0001-03|0|1|1|1|0|0|2/6/20 11:56|3/5/20 15:26|(NULL)|natalie.montebello@dsm.com, she.contractor@dsm.com|(NULL)|roberval@hidrojatonacional.com.br|g3.dsm@abacotecnologia.com.br|411|3|202|9/11/20 8:17|9/11/20 8:18|Natalia.de-angelo@dsm.com, she.contractor@dsm.com|roberval@hidrojatonacional.com.br
134|HILMAR SANTOS BASTOS|60841-032|AV WASHINGTON SOARES|8652|MESSEJANA|FORTALEZA|CE|BRASIL|02.656.989/0001-11|0|1|1|1|0|0|11/11/19 16:26|3/30/20 16:09|(NULL)|she.contractor@dsm.com, maria.barbosa@dsm.com, Lorenna.Sousa@dsm.com, marcio.garcia@dsm.com|(NULL)|hsbtermometal@gmail.com|g3.dsm@abacotecnologia.com.br|127|131|134|11/11/19 19:05|6/16/20 12:20|she.contractor@dsm.com, maria.barbosa@dsm.com, Lorenna.Sousa@dsm.com, marcio.garcia@dsm.com|hsbtermometal@gmail.com
204|HOERBIGER BRASIL LTDA|07750-020|R OSASCO|1020|PQ EMPRES ANHANGUERA|CAJAMAR|SP|BRASIL|48.075.816/0001-00|0|1|1|1|0|0|2/6/20 18:22|2/6/20 18:22|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|346|3|204|6/8/20 14:17|7/8/21 12:53|Isadora.Bonato@dsm.com, she.contractor@dsm.com|fabio.belezoni@hoerbiger.com, andre.fernandes@hoerbiger.com
535|HOMOGENEO - SAUDE, SEGURANCA E HIGIENE OCUPACIONAL LTDA|09625-080|R ANGELO DAVID THOME|155|RUDGE RAMOS|SAO BERNARDO DO CAMPO|SP|BRASIL|14.794.795/0001-61|0|1|1|1|0|0|9/14/21 10:44|9/14/21 10:44|SALA 01|(NULL)|(NULL)|(NULL)|(NULL)|623|3|535|9/17/21 9:18|9/17/21 9:20|Luiz.Bittencourt@dsm.com, SHE.CONTRACTOR@dsm.com|Financeiro@homogeneo.com.br
481|HORA SOL - COMERCIO E ASSISTENCIA DE RELOGIOS LTDA|14810-287|AV JORGE HADDAD|552|JARDIM PAULISTANO (VILA XAVIER)|ARARAQUARA|SP|BRASIL|50.399.542/0001-57|0|1|1|1|0|0|5/18/21 10:06|5/18/21 10:06|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|562|3|481|5/18/21 10:06|10/14/21 9:11|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|adm01@horasol.com
524|ID ENGENHARIA LTDA|60525-225|R DOUTOR JULIO MACIEL|1050|HENRIQUE JORGE|FORTALEZA|CE|BRASIL|35.299.001/0001-63|0|1|1|1|0|0|8/30/21 11:11|8/30/21 11:11|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|612|131|524|8/30/21 11:11|8/30/21 11:13|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|diego.uchoa@idsolareengenharia.com
503|IEC-INSTALACOES ELETRICAS LTDA|13014-052|PC DO ARPOADOR|291|CAMINHOS DE SAO CONRADO|CAMPINAS|SP|BRASIL|61.354.569/0001-40|0|1|1|1|0|0|7/14/21 9:11|7/14/21 9:11|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|585|3|503|7/14/21 9:12|7/14/21 9:12|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|daniel.planejamento@genpro.com.br
388|INDEBA I9 PESQUISA E TECNOLOGIA LTDA|41820-021|AV TANCREDO NEVES|1283|CAMINHO DAS ARVORES|SALVADOR|BA|BRASIL|27.149.487/0001-25|0|1|1|1|0|0|10/14/20 12:47|10/14/20 12:47|EDIF EMPRESARIAL OMEGA SALA 902|(NULL)|(NULL)|(NULL)|(NULL)|432|131|388|10/14/20 12:48|10/14/20 12:48|daniela.batista@dsm.com, she.contractor@dsm.com, maria.barbosa@dsm.com|assis@indeba.com.br
55|INDÚSTRIA MECÂNICA ZANUTO LTDA|19913-520|AVENIDA FEODOR GURTOVENCO|971|DISTRITO INDUSTRIAL II|OURINHOS|SP|BRASIL|56.854.326/0001-30|0|1|1|1|0|0|9/13/19 16:19|3/6/20 16:05|(NULL)|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com|(NULL)|augusto.projeto@zanuto.com.br, sarita.documentos@zanuto.com.br|g3.dsm@abacotecnologia.com.br|53|3|55|11/5/19 17:34|2/8/21 15:20|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|seguranca@zanuto.com.br
206|INGERSOLL-RAND INDÚSTRIA, COMÉRCIO E SERVIÇOS DE AR CONDICIONADO, AR COMPRIMIDO E REFRIGERAÇÃO LTDA|06460-110|ALA CAIAPOS|311|TAMBORE|BARUERI|SP|BRASIL|01.610.517/0005-99|0|1|1|1|0|0|2/6/20 18:53|5/14/20 11:39|ANDAR 1|Sarah.Victoria-Avelina-Ribeiro@dsm.com, bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com|(NULL)|diego.travezanuto@irco.com|g3.dsm@abacotecnologia.com.br|197|3|206|2/6/20 18:54|7/2/21 15:47|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com, isadora.Bonato@dsm.com|Flavio.Balioni@irco.com
56|INSTALL AUTOMAÇÃO E MANUTENÇÃO INDUSTRIAL LTDA|06715-862|RUA SAN JOSÉ|544|PARQUE INDUSTRIAL SAN JOSÉ|COTIA|SP|BRASIL|10.721.708/0001-95|0|1|1|1|0|0|9/13/19 16:28|3/6/20 16:07|(NULL)|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com|(NULL)|rh@installautomacao.com.br|g3.dsm@abacotecnologia.com.br|46|3|56|11/5/19 17:04|2/23/21 9:52|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|rh@installautomacao.com.br, gabriela.apolinario@installautomacao.com.br
220|INTER HOUSE COMERCIAL LTDA|08539-110|R JOSE BRUNO DA COSTA|201|VILA LOANDA|FERRAZ DE VASCONCELOS|SP|BRASIL|01.800.354/0001-83|0|1|1|1|0|0|2/11/20 8:41|3/6/20 16:10|(NULL)|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com|(NULL)|comercial@interhouse.ind.br|g3.dsm@abacotecnologia.com.br|533|3|220|3/2/21 10:51|3/2/21 10:51|(NULL)|(NULL)
251|INTER SERVIÇOS DE GERENCIAMENTO INFORMATIZADO E LUBRIFICAÇÃO DE PONTOS - EIRELI|04087-032|R DOS CHANES|504|INDIANOPOLIS|SAO PAULO|SP|BRASIL|07.063.863/0001-57|0|1|1|1|0|0|3/3/20 16:46|3/3/20 16:46|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|244|3|251|3/3/20 16:49|4/1/21 10:57|Isadora.Bonato@dsm.com, she.contractor@dsm.com|caique.silva@lubrin.com.br
187|IRRTHUN - MONTAGEM E MANUTENÇÃO INDUSTRIAL|18120-000|RUA BERNADETE NUNES CAMPOS|95|JARDIM D OESTE|MAIRINQUE|SP|BRASIL|31.097.265/0001-83|0|1|1|1|0|0|2/3/20 12:01|3/5/20 15:28|(NULL)|luciana.florentino@dsm.com, she.contractor@dsm.com|(NULL)|contato@irrthun.com|g3.dsm@abacotecnologia.com.br|369|3|187|7/2/20 12:15|2/8/21 15:22|Isadora.Bonato@dsm.com, she.contractor@dsm.com|contato@irrthun.com
207|ITECH SOLUÇÕES LTDA|13041-025|R DOUTOR FERNAO POMPEU DE CAMARGO|362|JARDIM LEONOR|CAMPINAS|SP|BRASIL|09.274.188/0001-30|0|1|1|1|0|0|2/6/20 19:13|3/6/20 16:12|SLJ SALA 02|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com|(NULL)|(NULL)|g3.dsm@abacotecnologia.com.br|526|3|207|2/1/21 15:55|2/8/21 15:22|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|vania.garcino@techplus.com.br
212|ITW FLUIDS & HYGIENE SOLUTIONS LTDA|12091-000|AV DOM PEDRO I|6201|JARDIM BARONESA|TAUBATE|SP|BRASIL|07.125.955/0001-14|0|1|1|1|0|0|2/7/20 14:04|3/5/20 15:28|GALPAOA|leticia.ramos@dsm.com, gislaine.oliveira@dsm.com, she.contractor@dsm.com|(NULL)|mmacari@itw.com.br|g3.dsm@abacotecnologia.com.br|363|3|212|7/2/20 10:37|2/17/21 9:31|leticia.ramos@dsm.com, she.contractor@dsm.com, gislaine.oliveira@dsm.com, she.contractor@dsm.com, g3.dsm@abacotecnologia.com.br|maoliveira@itw.com.br
489|J & BETO PISO INDUSTRIAL EIRELI|06264-250|R HERBET DE SOUZA - BETINHO|681|PORTAL D'OESTE|OSASCO|SP|BRASIL|33.142.488/0001-40|0|1|1|1|0|0|6/7/21 11:13|6/7/21 11:13|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|569|3|489|6/7/21 11:13|6/7/21 11:14|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|renata.porcelani@gmail.com
298|J.S PAINT|24460-180|R JULIO HORTA BARBOSA|880|MUTUA|SAO GONCALO|RJ|BRASIL|34.129.476/0001-49|0|1|1|1|0|0|4/6/20 13:36|4/6/20 13:36|CASA 1|(NULL)|(NULL)|(NULL)|g3.dsm@abacotecnologia.com.br|305|3|298|4/6/20 13:36|4/6/20 13:36|(NULL)|(NULL)
273|JEFFERSON GILLIARD SANTOS DE MACEDO|25050-370|AV CRUZEIRO DO SUL|127|VILA SARAPUI|DUQUE DE CAXIAS|RJ|BRASIL|36.705.157/0001-60|0|1|1|1|0|0|3/19/20 10:33|3/19/20 10:33|LOJA FRENTE|Bruna.Moraes@dsm.com, Amanda.Camargo@dsm.com, Beatriz.Souza@dsm.com, SHE.CONTRACTOR@DSM.COM|(NULL)|felipelima@rczengenharia.com.br|g3.dsm@abacotecnologia.com.br|265|3|273|3/19/20 10:34|2/8/21 15:22|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|felipelima@rczengenharia.com.br
57|JGS MONTAGENS INDUSTRIAIS LTDA|05574-260|TRAVESSA ANGÉLICA DOS CAMPOS|10|CONJUNTO PROMORAR RAPOSO TAVARES|SÃO PAULO|SP|BRASIL|24.603.705/0001-61|0|1|1|1|0|0|9/13/19 16:35|3/6/20 16:12|(NULL)|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com|(NULL)|lauri.zanon@bertolini.com.br, jgsmontagens@hotmail.com, wilson.garcia@bertolini.com.br|g3.dsm@abacotecnologia.com.br|47|3|57|11/5/19 17:04|2/8/21 15:23|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|lauri.zanon@bertolini.com.br, jgsmontagens@hotmail.com, wilson.garcia@bertolini.com.br
181|JLB COMERCIAL E INSTALAÇÕES ELETROMECÂNICAS LTDA|06124-330|AV JOSE TERUEL LOPES|436|VILA YOLANDA|OSASCO|SP|BRASIL|04.942.152/0001-64|0|1|1|1|0|0|1/29/20 13:36|3/6/20 16:17|SALAO 2|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com|(NULL)|araujovagner1@hotmail.com, jl-bortoli@uol.com.br|g3.dsm@abacotecnologia.com.br|382|3|181|7/22/20 11:59|2/8/21 15:23|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|jl-bortoli@uol.com.br
301|JOSE DA SILVA MAGALHAES 33757224353|12224-800|R RIO PARU|62|JARDIM PARARANGABA|SAO JOSE DOS CAMPOS|SP|BRASIL|33.391.080/0001-02|0|1|1|1|0|0|4/9/20 11:26|4/9/20 11:26|(NULL)|(NULL)|(NULL)|(NULL)|g3.dsm@abacotecnologia.com.br|308|3|301|4/9/20 11:27|4/9/20 11:27|(NULL)|(NULL)
306|JOSEILTON DA ASSUNCAO BOMFIM 89906225572|13905-766|R PROFESSORA DONA NINI|231|RESIDENCIAL SANTA MARIA AMPARO|AMPARO|SP|BRASIL|30.145.757/0001-34|0|1|1|1|0|0|4/14/20 9:03|5/14/20 8:43|(NULL)|Flavia.Pereira@dsm.com, SHE.CONTRACTOR@dsm.com|(NULL)|irbeneto@pifferefilhos.com.br|g3.dsm@abacotecnologia.com.br|389|3|306|8/4/20 11:59|8/4/20 12:00|Luiz.Bittencourt@dsm.com, she.contractor@dsm.com|irbeneto@pifferefilhos.com.br
208|JOSÉ CARLOS GOMES 18813950497|12232-230|RUA CAPITAO ALIPIO NEVES BARBOSA|370|JARDIM PORTUGAL|SAO JOSE DOS CAMPOS|SP|BRASIL|24.714.027/0001-04|0|1|1|1|0|0|2/7/20 9:57|3/6/20 16:18|(NULL)|luciana.florentino@dsm.com, bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com|(NULL)|fabricamedeiros@fabricamedeiros.com, rh@fabricamedeiros.com|g3.dsm@abacotecnologia.com.br|199|3|208|2/7/20 9:58|2/8/21 15:24|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com, isadora.Bonato@dsm.com|fabricamedeiros@fabricamedeiros.com, rh@fabricamedeiros.com
116|JOSÉ JORGE DE OLIVEIRA|13178-381|RUA MANOEL RODRIGUES QUADROS|654|JARDIM MARIA ANTONIA (NOVA VENEZA)|SUMARE|SP|BR|30.380.572/0001-04|0|1|1|1|0|0|10/23/19 12:07|2/17/20 16:59|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|284|3|116|4/2/20 14:27|4/2/20 14:27|(NULL)|(NULL)
504|JPESSO ENGENHARIA E PROJETOS EIRELI|05835-004|EST DE ITAPECERICA|1528|VILA PREL|SAO PAULO|SP|BRASIL|37.132.737/0001-78|0|1|1|1|0|0|7/14/21 9:35|7/14/21 9:35|APT 45 BLOCO 1|(NULL)|(NULL)|(NULL)|(NULL)|586|3|504|7/14/21 9:35|7/14/21 9:36|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|daniel.planejamento@genpro.com.br
